FNUS84 KEWX 232046
FWMEWX

FCST,418002,221026,13,0,74,26,1,1,180,11,M,74,47,62,20,0,0,N
FCST,418002,221027,13,1,73,58,1,2,180,15,M,76,53,84,25,0,0,N
FCST,418002,221028,13,0,69,38,2,3,319,15,M,75,55,95,38,0,0,N
FCST,418002,221029,13,0,68,40,1,1,0,10,M,71,47,90,36,0,0,N
FCST,418002,221030,13,0,71,38,1,1,199,08,M,71,47,87,38,0,0,N
FCST,417802,221024,13,1,85,63,1,3,219,06,M,85,72,100,51,0,0,N
FCST,417802,221025,13,0,77,23,2,2,329,09,M,89,59,63,22,0,0,N
FCST,417802,221026,13,0,79,26,1,1,140,08,M,79,51,66,22,0,0,N
FCST,417802,221027,13,1,77,64,1,2,150,09,M,81,58,87,23,0,0,N
FCST,417802,221028,13,0,77,39,2,3,319,15,M,80,63,100,38,0,0,N
FCST,417802,221029,13,0,74,40,1,1,349,08,M,78,55,78,33,0,0,N
FCST,417802,221030,13,0,75,39,1,1,165,03,M,76,52,87,36,0,0,N
FCST,417904,221024,13,8,76,90,1,5,189,11,M,87,71,100,48,0,0,N
FCST,417904,221025,13,0,73,33,5,4,329,12,M,78,56,100,33,0,0,N
FCST,417904,221026,13,0,76,28,1,1,120,04,M,76,46,87,28,0,0,N
FCST,417904,221027,13,1,78,46,1,3,150,08,M,78,50,92,26,0,0,N
FCST,417904,221028,13,1,72,69,3,3,329,09,M,79,61,100,45,0,0,N
FCST,417904,221029,13,1,71,51,3,1,349,10,M,73,52,93,50,0,0,N
FCST,417904,221030,13,0,73,45,1,1,339,04,M,73,49,93,45,0,0,N
FCST,417905,221024,13,2,78,82,1,4,189,12,M,86,69,100,46,0,0,N
FCST,417905,221025,13,0,73,30,4,4,329,11,M,80,53,97,30,0,0,N
FCST,417905,221026,13,0,76,28,1,1,130,05,M,76,47,76,28,0,0,N
FCST,417905,221027,13,1,78,47,1,3,150,09,M,78,49,90,27,0,0,N
FCST,417905,221028,13,1,73,64,3,3,319,11,M,79,60,98,46,0,0,N
FCST,417905,221029,13,1,70,49,2,1,349,10,M,74,52,89,49,0,0,N
FCST,417905,221030,13,0,73,42,1,1,329,04,M,73,48,93,42,0,0,N
FCST,416401,221024,13,2,80,77,1,4,189,13,M,87,70,100,45,0,0,N
FCST,416401,221025,13,0,75,29,4,4,339,11,M,82,55,98,29,0,0,N
FCST,416401,221026,13,0,78,25,1,1,100,05,M,78,46,83,25,0,0,N
FCST,416401,221027,13,1,79,46,1,3,140,09,M,79,50,93,24,0,0,N
FCST,416401,221028,13,1,74,63,3,3,319,11,M,81,61,100,45,0,0,N
FCST,416401,221029,13,1,72,45,2,1,349,11,M,76,51,97,45,0,0,N
FCST,416401,221030,13,0,75,42,1,1,0,05,M,75,48,93,42,0,0,N
FCST,418003,221024,13,0,86,46,1,2,349,06,M,86,71,93,45,0,0,N
FCST,418003,221025,13,0,74,24,1,1,319,07,M,89,55,50,23,0,0,N
FCST,418003,221026,13,0,76,30,1,1,150,11,M,77,51,67,20,0,0,N
FCST,418003,221027,13,1,76,60,1,1,150,12,M,79,57,85,26,0,0,N
FCST,418003,221028,13,0,76,29,1,2,319,20,M,79,62,88,29,0,0,N
FCST,418003,221029,13,0,72,40,1,1,339,09,M,78,54,79,28,0,0,N
FCST,418003,221030,13,0,74,41,1,1,160,06,M,74,52,87,36,0,0,N
FCST,418103,221024,13,1,83,66,1,3,209,10,M,87,71,97,43,0,0,N
FCST,418103,221025,13,0,78,22,3,3,339,10,M,87,56,67,21,0,0,N
FCST,418103,221026,13,0,79,24,1,1,150,07,M,80,46,76,19,0,0,N
FCST,418103,221027,13,1,78,53,1,2,150,10,M,81,53,87,22,0,0,N
FCST,418103,221028,13,0,77,43,2,3,319,12,M,80,63,100,42,0,0,N
FCST,418103,221029,13,0,75,38,1,1,0,09,M,77,53,81,37,0,0,N
FCST,418103,221030,13,0,76,36,1,1,199,05,M,76,49,87,35,0,0,N
FCST,418104,221024,13,2,84,67,1,3,199,10,M,88,73,93,42,0,0,N
FCST,418104,221025,13,0,77,24,3,3,339,10,M,87,59,74,23,0,0,N
FCST,418104,221026,13,0,79,24,1,1,130,06,M,79,51,68,21,0,0,N
FCST,418104,221027,13,1,80,49,1,3,145,10,M,81,56,81,22,0,0,N
FCST,418104,221028,13,1,76,52,3,3,319,12,M,81,65,98,47,0,0,N
FCST,418104,221029,13,1,75,40,1,1,349,09,M,78,57,77,38,0,0,N
FCST,418104,221030,13,0,77,37,1,1,189,03,M,77,52,82,36,0,0,N
FCST,418105,221024,13,2,81,69,1,4,199,13,M,89,72,93,41,0,0,N
FCST,418105,221025,13,0,76,24,4,4,339,12,M,85,57,82,24,0,0,N
FCST,418105,221026,13,0,79,24,1,1,120,06,M,79,48,74,24,0,0,N
FCST,418105,221027,13,1,80,45,1,3,140,10,M,81,53,84,23,0,0,N
FCST,418105,221028,13,1,74,56,3,3,319,12,M,81,63,97,44,0,0,N
FCST,418105,221029,13,1,73,42,2,1,349,11,M,76,55,82,42,0,0,N
FCST,418105,221030,13,0,76,39,1,1,10,05,M,76,51,83,39,0,0,N
